,cod_sed,secretaria,codigo_institucion,nombre_institucion,licencia,nit,cod_dpto,departamento,cod_mpio,municipio,localidad,barrio,direccion,telefono,correo_electronico,pagina_web,naturaleza,nombre_representante,certificado_calidad,numero_certificacion,norma,entidad_emisora,estado_certificacion,fecha_otorgamiento,longitud,latitud,año_corte,mes_corte
3726,3761,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ENVIGADO,8553,TECNOLÓGICO DE ANTIOQUIA INSTITUCIÓN UNIVERSITARIA,3612,890905419-6,5,ANTIOQUIA,5266,ENVIGADO,,ALCALA,CALLE 38 SUR Nº 45 A 87,4443700,tecnologico@tdea.edu.co,www.tdea.edu.co,OFICIAL,LORENZOPORTOCARRERO SIERRA,NO,,,,,,,,2020,11
3727,4449,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIOHACHA,9500,ENTIDAD TECNICA AL SERVICIO NACIONAL DE FORMACION  ENTISENAF S.A.S.,1515,901285661-1,44,LA GUAJIRA,44001,RIOHACHA,,SAN JUDAS TADEO,CALLE 39 # 7 G - 48,3015627446,ENTISENA@HOTAMAIL.COM,,PRIVADA,YULIBETH LORAINEILLIDGE RAMOS,NO,,,,,,,,2020,11
3728,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,7844,ESCUELA TÉCNICA DE DISEÑO DE MODAS OFELIA BOTERO,2747,26616370-1,50,META,50001,VILLAVICENCIO,,,CALLE 46B No.45-76,6642108,modasofeliabotero@gmail.com,,PRIVADA,MARÍA OFELIABOTERO,NO,,,,,,,,2020,11
3729,3814,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SINCELEJO,5212,CENTRO DE IDIOMAS DE LA CORPORACION UNIVERSITARIA DEL CARIBE CECAR,7786,92553006,70,SUCRE,70001,SINCELEJO,,CARRETERA TRONCAL,CARRETERA TRONCAL DE OCCIDENTE VIA COROZAL,2804018,ceps2011@hotmail.com,centrodeidiomas@cecar.edu.co,PRIVADA,BEATRIZ ELENACARDENAS CARDENAS,NO,,,,,,,,2020,11
3730,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,6451,ACADEMIA STILOS,13269,9005229578,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,,CALLE 41 N° 77-39,2503429,academiastilos@gmail.com,,PRIVADA,MARGARITA MARIA BETANCUR MERINO,NO,,,,,,,,2020,11
3731,3816,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ,9244,INSTITUTO COLOMBIANO DE APRENDIZAJE INCAP,1050-1099,901141938-6,73,TOLIMA,73001,IBAGUÉ,,SAN FRANCISCO,CLL 77 CR 11 A-20 EDIFICIO FRONTERA PISO 4,3224546254,ibague@incap.edu.co,www.incaptolima.edu.co,PRIVADA,SANTIAGOLARGACHA,NO,,,,,,,,2020,11
3732,3780,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VALLEDUPAR,6876,"CANADA ENERGY CORPORATION ""CANECOR""",001627,90046846-8,20,CESAR,20001,VALLEDUPAR,,SANTA ANA,CARRERA 17 No 16A-81,3133812305,wilbeta@hotmail.com,,PRIVADA,WILSON ANCIZARBETANCOURT PAREJA,NO,,,,,,,,2020,11
3733,4612,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YUMBO,9144,ESCUELA LIDERES QUANTICOS,968,900882440-6,76,VALLE DEL CAUCA,76892,YUMBO,,BOLIVAR YUMBO,CALLE 13 N° 2 - 47,3278510920,gerencia@lideresquanticos.com,,PRIVADA,CESAR AUGUSTOSERRANO GAITAN,NO,,,,,,,,2020,11
3734,3802,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA,8117,INSTITUTO EDUCATIVO OASIS,2126,60305798-7,54,NORTE DE SANTANDER,54001,CÚCUTA,,CENTRO,CALLE 11 NO. 13-22 INT 1,3152089655,stellarincon@hotmail.com,,PRIVADA,LIGIA STELLARINCON USCATEGUI,NO,,,,,,,,2020,11
3735,4911,SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA,9276,FUNDACION EDUCATIVA ORTIZ SOLANO,0907,901161327-1,47,MAGDALENA,47001,SANTA MARTA,,Mercado,Cra.11 No.12-63,3145161385,fundacionortizsolano@gmail.com,,PRIVADA,JUAN CARLOSORTIZ,NO,,,,,,,,2020,11
3736,3816,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ,7897,INSTITUTO DE INGLES CONNECTIONS,71001448,71317456-5,73,TOLIMA,73001,IBAGUÉ,,PRADOS DEL NORTE,CARRERA 7 No. 61A-11 / MANZANA D CASA 12,3002105589,info@institutoconnections.com,,PRIVADA,CARLOS ALEXISCHARRY MORALES,SI,IC&T-5555-38-225-04/16,NTC 5555,INTERNATIONAL CERTIFICATION & TRAINING S.A.,RENOVADA,08/19/2016 12:00:00 AM,,,2020,11
3737,3827,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SAN ANDRÉS,6108,INSTITUTO NACIONAL DE FORMACION INTERMEDIA PROFESIONAL INFOTEP,DECRETO-176,892400461-5,88,"ARCHIPIÉLAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,,SAN ANDRES ARCHIPIELAGO SA Y PROV,AVENIDA COLOMBIA SECTOR SARIE BAY,5125770,rectoria@infotepsai.edu.co,www.infotepsai.edu.co,OFICIAL,MARIA MATILDE RODRUGUEZ JAIME,NO,,,,,,-81.7016397,12.59163741,2020,11
3738,3786,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FUSAGASUGÁ,5301,FACE TO FACE TO THE FUTURE,0321,900437709-4,25,CUNDINAMARCA,25290,FUSAGASUGÁ,,COBURGO,CALLE 15 No 6-58,8720042,institutofacetoface@gmail.com,www.institutofacetoface.edu.co,PRIVADA,CristinaGomez Parra,NO,,,,,,,,2020,11
3739,4909,SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA,3788,FUNDACION INTERNACIONAL DE IDIOMAS FUNIDIOMAS,001555,900051010-7,8,ATLÁNTICO,8001,BARRANQUILLA,,LA UNION,CALLE 34 A No. 10 - 05,3015719,funidiomas@hotmail.com,,PRIVADA,HEYDISOLANO ALVAREZ,NO,,,,,,,,2020,11
3740,3773,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CALDAS,9366,POLITECNICO NACIONAL POLIS. S.A.S,7023-6,901218477-5,17,CALDAS,17614,RIOSUCIO,,Los Fundadores,Cra 5° N° 11-25,3116123041,coordinacionacademica.ponac@gmail.com,,PRIVADA,LUIS ALEJANDRO MUÑOZ TABARQUINO,NO,,,,,,,,2020,11
3741,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,8699,LANGUAGE STUDENTS INTERNATIONAL S.A.S.,2486,901091425-4,50,META,50001,VILLAVICENCIO,,EL EMPORIO,TRANSVERSAL 27 No.39 E-17,6700435,languagestudents.org@gmail.com,www.languagestudents.edu.co,PRIVADA,CARLOS EDUARDOSAAKAN NIETO,NO,,,,,,73.634426,4.156219,2020,11
3742,3819,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA,8405,CORPORACION  INSTITUTO  MAYOR  DE EDUCACION INTEGRAL  IMEIN,032,900328904 - 7,76,VALLE DEL CAUCA,76109,BUENAVENTURA,,Cuidadela Colpuertos Etapa II esquina,"Calle 4No 55G -21, Sede Administrativa: Diagonal 3A No 3a -06 Edificio Don Lucas Piso 1 oficina 106",2417778,infoimein@gimail.com,corparacionimein.edu.co,PRIVADA,JESUS ANTONIOMANCILLA  VENTE,NO,,,,,,,,2020,11
3743,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,8801,ESCUELA CANADIENSE DE IDIOMAS PARA EL TRABAJO Y EL DESARROLLO HUMANO,13-158,830139956-5,11,BOGOTÁ D.C.,11001,BOGOTÁ,TEUSAQUILLO,,CALLE 45 No. 27A-41,6171414,cpulido@canadiancollege.edu.co,,PRIVADA,César Augusto Pulido Collazos,SI,CO18.00096,NTC 5555,BUREAU VERITAS,PRIMERA VEZ,08/06/2019 12:00:00 AM,,,2020,11
3744,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,4032,CENTRO INTERNACIONAL DE IDIOMAS TELL ME THE WAY ONE LTDA,1500,900039142-1,11,BOGOTÁ D.C.,11001,BOGOTÁ,SUBA,SANTA MARGARITA,AVENIDA 13 101-A-37,2562535,info@tellmethewy.net,www.telthe way.com,PRIVADA,RODRIGONOBILE CORREA,NO,,,,,,,,2020,11
3745,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,7279,DNA MUSIC,13057,900526893-3,11,BOGOTÁ D.C.,11001,BOGOTÁ,TEUSAQUILLO,BELALCAZAR,CALLE 45 A NO 28 - 13,4773820,academica@dnamusicla.com,www.dnamusicla.com,PRIVADA,LINA PATRICIANAJERA ARCHILA,NO,,,,,,,,2020,11
3746,3822,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA,4087,INSTITUTO MEYER COLOMBIA S.A,3220-002003-1385,830021782-2,76,VALLE DEL CAUCA,76520,PALMIRA,,NUEVO,CARRERA 33A NO 26-42,2701911,jmartinez@meyer.edu.co,www.meyer.edu.co,PRIVADA,ALBERTOWATSON ANTONIO,NO,,,,,,,,2020,11
3747,4911,SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA,8379,"CENTRO TECNICO DE FORMACIÒN COLOMBIANO ""CENTEFOC""",1122,900810331-3,47,MAGDALENA,47001,SANTA MARTA,,Avenida Libertador,Av. Libertador No. 27-237 Segundo Piso,3012437746-3015,centefoc@gmail.com,,PRIVADA,EDWARD MONTOYA GIRALDO,NO,,,,,,,,2020,11
3748,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,105,ESCUELA DE PROGRAMAS TÉCNICOS CEDEP,1527,900210532-2,11,BOGOTÁ D.C.,11001,BOGOTÁ,CHAPINERO,PALERMO,CARACAS NO 45 -  00,3380332,gerencia@cedep.edu.co,www.cedep.edu.co,PRIVADA,JHON FAIBERGARZON URREGO,NO,,,,,,,,2020,11
3749,3735,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA,5829,INSTITUCION DE CAPACITACION FUTURO-INCAF,11247,11247,25,CUNDINAMARCA,25817,TOCANCIPÁ,,,Calle 17 No. 4-119,8574957,icafuturo@hotmail.com,,PRIVADA,JUAN JOSEAGAMEZ LLAMAS,NO,,,,,,,,2020,11
3750,3815,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA,8161,CENTRO DE FORMACION Y EDUCACION TECNICA CENFETEC - RIOBLANCO,1311,1110570222,73,TOLIMA,73616,RIOBLANCO,,,CALLE 6  No 3a-20,2462073,cenfetec@yahoo.es,,PRIVADA,JOSE DAVIDCUENCA CAMPOS,NO,,,,,,,,2020,11
3751,4460,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE URIBIA,8817,"CORPORACION EDUCATIVA DEL CARIBE ""CEDELCA""",No390,900294796-1,44,LA GUAJIRA,44847,URIBIA,,COLOMBIA,CALLE 8 N° 14B-21,3215981458,elezertorres@hotmail.com,,PRIVADA,ELEZER ANTONIO TORRES JARABA,NO,,,,,,,,2020,11
3752,3735,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA,6447,CORPORACION EDUCATIVA ARKOS U,9385,830133445-6,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,,,Carrera 11 No. 6-05,8890959,arkosnancy@gmail.com,,PRIVADA,NANCY STELLA MARTINEZ PULIDO,NO,,,,,,,,2020,11
3753,4911,SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA,8846,CENTRO DE ESTUDIO DE LENGUA FRANCESA,0070,819001913-5,47,MAGDALENA,47001,SANTA MARTA,,CENTRO,CALLE 12 No. 1C-82,4235971,santamarta@alianzafrancesa.org.co,,PRIVADA,WILLY DANIELERIC MEHEUST,NO,,,,,,,,2020,11
3754,3815,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA,8481,CENTRO JOHANN KEPLER,6413,900674810-6,73,TOLIMA,73449,MELGAR,,CENTRO,CARRERA 21 N. 5-39,2450587,centrojohankeplermelgar@yahoo.es,,PRIVADA,CELIA PAULINARODRIGUEZ OSORIO,NO,,,,,,,,2020,11
3755,3816,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ,7934,CAJA DE COMPENSACION FAMILIAR DE FENALCO  DELTOLIMA-COMFENALCO,0324,14213851,73,TOLIMA,73001,IBAGUÉ,,Pueblo Nuevo,Sede 1 Calle 14 No 7-53,2617626,fredy.castro@comfenalco.com.co,www.comfenalco.com.co,PRIVADA,FREDYCASTRO PRADO,SI,FT-CER446641,NTC 5555,ICONTEC,PRIMERA VEZ,05/10/2019 12:00:00 AM,,,2020,11
3756,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,7397,MAQUITEC,2551,7309950-1,50,META,50001,VILLAVICENCIO,,,CARRERA 36 No.35-48,6620503,maquitec@hotmail.com,,PRIVADA,MAURICIOMESA,NO,,,,,,,,2020,11
3757,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,6168,INSTITUTO CAPACITACION 2000,030028,3287056-5,11,BOGOTÁ D.C.,11001,BOGOTÁ,SANTA FE,,CARRERA 9A No. 18-51 PISO 3,2864816,colegiocapacitacion2000@yahoo.es,,PRIVADA,MIGUEL MARIANOCUADRADO PITALUA,NO,,,,,,,,2020,11
3758,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,1857,ACADEMIA ANTIOQUEÑA DE LABORATORIO DENTAL,11263,8110153682,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,LA CANDELARIA,CALLE 54 N° 43-97,2395580,cedecolegios@epm.net.co,,PRIVADA,JUAN DIEGOGONZÁLEZ RAMÍREZ,SI,20.065-2,NTC 5555,CELAC,RENOVADA,01/22/2011 12:00:00 AM,,,2020,11
3759,3799,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO,9252,INSTITUTO DE EDUCACIÓN TÉCNICA INETCOL,1156,900885309-2,52,NARIÑO,52001,PASTO,,PALERMO,CARRERA 36 No. 18-55,7367447,inesursecretaria@hotmail.es,,PRIVADA,JHON HARVEYBENAVIDES MORA,NO,,,,,,,,2020,11
3760,3823,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TULUÁ,8540,ESCUELA DE POLICIA SIMON BOLIVAR,10653,800141336-6,76,VALLE DEL CAUCA,76834,TULUÁ,,LA RIVERA,KILOMETRO 1 VIA LA RIVERA TULUA,2257192,esbol.secad@policia.gov.co,,OFICIAL,LUIS FERNANDOGONZALEZ HERRERA,NO,,,,,,,,2020,11
3761,3758,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA,1034,COLEGIO COMFAMA,009168,890900841,5,ANTIOQUIA,5376,LA CEJA,,,Calle 19 No. 13B-105,5533434,mhernandez2@comfama.com.co,www.comfama.com.co,PRIVADA,MARGARITA MARIATRUJILLO,NO,,,,,,,,2020,11
3762,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,6098,ACADEMIA DE IDIOMAS SMART,03367,8300338252,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,,CARRERA 80 N° 49 - 39,4440646,administrativamedellin@smart.edu.co,,PRIVADA,DIANA PAOLA ROA BURBANO,SI,CO20.01266,NTC 5555,BUREAU VERITAS,RENOVADA,06/09/2020 12:00:00 AM,,,2020,11
3763,3817,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE,5006,INSTITUTO TECNICO COMERCIAL INSTECOM,0209,815004601-1,76,VALLE DEL CAUCA,76248,EL CERRITO,,,Carrera 10 No. 7-43,2566123,instecomelcerrito@hotmail.com,,PRIVADA,EULALIALOMBANA GALINDO,NO,,,,,,,,2020,11
3764,3820,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUGA,7345,INSTITUTO EDUTECNICA,SEM-1900-466,94479747-1,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,,ESTAMBUL,CALLE 6 No.7-13,3165429552,info@ite.edu.co,,PRIVADA,LUIS ANGELCEBALLOS BOLIVAR,NO,,,,,,,,2020,11
3765,10850,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FACATATIVÁ,8518,WILLIAM SHAKESPEARE CENTRO DE IDIOMAS SAS,459,900536174-9,25,CUNDINAMARCA,25269,FACATATIVÁ,,San Agustin,CARRERA 4 N° 1 - 89,8429663,shakespearecentrodeidiomas@gmail.com,,PRIVADA,ZAYRA ALEJANDRACARDENAS ESPITIA,NO,,,,,,,,2020,11
3766,3788,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA,9473,ACADEMIA DE BELLEZA NUEVA GENERACION,0490,1010189130-9,25,CUNDINAMARCA,25754,SOACHA,,San Luis,Carrera 7 N° 16 - 52,3132822337,adbnuevageneracion@hotmail.com,,PRIVADA,NATALY BRIGHITE RAMOS RUBIANO,NO,,,,,,,,2020,11
3767,3826,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL PUTUMAYO,4956,INSTITUTO TECNICO COMFAMILIAR ITEC,0539,891200337-8,86,PUTUMAYO,86568,PUERTO ASÍS,,Centro,Calle 11-carrera 17 esquina,4227137,educacion@confaputumayo.com,,PRIVADA,Licenia AlexandraHernández,SI,FT-CER478869,NTC 5555,ICONTEC,RENOVADA,07/28/2016 12:00:00 AM,,,2020,11
3768,3816,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ,4457,ESCUELA DE BELLEZA Y PELUQUERIA HOLLYDAYS,8.1-2415,38.229.747,73,TOLIMA,73001,IBAGUÉ,,Centro,Calle 13 No 3 A -44 Piso 2 y 3,2631958,inst-hollydays@hotmail.com,,PRIVADA,Hector Parra Cano,NO,,,,,,,,2020,11
3769,3824,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA,9315,"INSTITUTO POLITECNICO MAYOR DE LOS ANDES ""IPMA""",4108,900386511-3,81,ARAUCA,81065,ARAUQUITA,,,ETCR-VDA FILIPINAS,3188737299,instituto.ipma@gmail.com,,PRIVADA,RICARDO ANTONIOMUNEVAR HERRERA,NO,,,,,,,,2020,11
3770,3792,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL LA GUAJIRA,8256,"Corporación Educativa del Caribe  ""CEDELCA""",709,900294796-1,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,,CENTRO,Calle 6 No.5-75,3215981458,cedelcasanjuan@hotmail.com,,PRIVADA,Elezer AntonioTorres Jaraba,NO,,,,,,,,2020,11
3771,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,5277,ESCUELA INTERNACIONAL DE ESTUDIOS SUPERIORES-INTER,3623,900093502-9,11,BOGOTÁ D.C.,11001,BOGOTÁ,USAQUEN,Las margaritas,CRA 17 N 151-27,5264930,rectoria@corpo.edu.co,www.corpo.edu.co,PRIVADA,MAURICIO FLOREZ PAEZ,NO,,,,,,,,2020,11
3772,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,2591,ESCUELA TECNICA DE ESTETICA GLORIA MEGIA PEREIRA,2572,32425479-5,66,RISARALDA,66001,PEREIRA,,CENTRO,CALLE 20 8-74,3244396,escuelagloriamegiapereira@gmail.com,www.escuelagloriamegiapereira.com,PRIVADA,SULAMITH RIVERA ALZATE,NO,,,,,,,,2020,11
3773,3815,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA,2467,"CENTRO EDUCATIVO TOLIMENSE ESPECIALIZADO EN SISTEMAS Y SALUD ""CENTECS""",0962,65693366-1,73,TOLIMA,73268,ESPINAL,,CABALLERO Y GONGORA,CLL 14 No. 9 -55,2394567,centecs1@hotmail.com,,PRIVADA,EMERITAGALINDO RODRIGUEZ,NO,,,,,,,,2020,11
3774,3799,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO,1424,ESCUELA DE AUXILIARES UNIVERSIDAD DE NARIÑO,049,800118954-1,52,NARIÑO,52001,PASTO,,TORO BAJO,CALLE 18 No. 50-02,7311449,eauxiliares@udenar.edu.co,,OFICIAL,MARIA CLARA YEPEZ  CHAMORRO,SI,FT-CER584042,NTC 5555,ICONTEC,PRIMERA VEZ,02/09/2018 12:00:00 AM,,,2020,11
3775,3780,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VALLEDUPAR,2206,"INSTITUTO TECNICO DE LA COSTA ""INTECOS""",001863,8240064167,20,CESAR,20001,VALLEDUPAR,,CENTRO,CL 16 No 7-18,3216996762,intecoscol@gmail.com,www.intecos.com,PRIVADA,INVERSIONES DE LA COSTA RYM S.A.SINVERSIONES DE LA COSTA RYM S.A.S,NO,,,,,,,,2020,11
3776,3794,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA,6863,INSTITUTO DE FORMACION TECNICA NACIONAL INFOTEN,0030-1,900222914-4,47,MAGDALENA,47707,SANTA ANA,,POLIDEPORTIVO,KRA 8 N° 7A91,3126035024,ledes35@hotmail.com,www.infoten.edu.co,PRIVADA,ELKIN JOSESOLANO TENORIO,NO,,,,,,,,2020,11
3777,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,7838,INSTITUTO VALLE DEL SAN JORGE,759,78290724-0,23,CÓRDOBA,23580,PUERTO LIBERTADOR,,LAS CRUCES,CRA 9 No.8-35,3122319325,institutotecnicovallesanjorge@hotmail.com,,PRIVADA,FABIO JOSE RAMOS MONTES,NO,,,,,,,,2020,11
3778,4612,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YUMBO,2267,FUNDACION EDUCATIVA CES,2094-1,805019956-1,76,VALLE DEL CAUCA,76892,YUMBO,,BELALCAZAR,CRA. 3 No. 7-76,6572053,fundacionedu.ces@hotmail.com,www.fundacionces.com,PRIVADA,JESUS ALFONSOSANCHEZ BENAVIDES,NO,,,,,,,,2020,11
3779,3819,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA,7386,CENTRO INTERNACIONAL DE INGLES NUEVA JERSEY CIDI,2200,1111786268-3,76,VALLE DEL CAUCA,76109,BUENAVENTURA,,LAS AMERICAS,CALLE 9a Nº 66-24,3178836429,vcom91@hotmail.com,,PRIVADA,JAINER ALEXISHURTADO ESTUPIÑAN,NO,,,,,,,,2020,11
3780,3812,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE GIRÓN,8920,INSTITUTO TÉCNICO DE BELLEZA MARLENE - SEDE GIRON,0037,53092248-6,68,SANTANDER,68307,GIRÓN,,CASCO ANTIGUO,CARRERA 26 31 52,6469998,marcemartinez85@gmail.com,,PRIVADA,MARCELA DEL PILARMARTINEZ SIMBAQUEBA,NO,,,,,,,,2020,11
3781,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,117,INSTITUTO COLOMBIANO DE APRENDIZAJE INCAP,4870,800216673-7,11,BOGOTÁ D.C.,11001,BOGOTÁ,CHAPINERO,CHAPINERO,CARACAS NO 63 - 66 INT 2,5878484,incap@incap.edu.co,www.incap.edu.co,PRIVADA,PAOLA ANDREA LESMES SALAZAR,SI,FT 001-1,NTC 5555,ICONTEC,RENOVADA,07/16/2010 12:00:00 AM,-74.06398,4.651476,2020,11
3782,3802,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA,5571,ACADEMIA DE BELLEZA Y ARTES TEMPUX I,1878,63547563-2,54,NORTE DE SANTANDER,54001,CÚCUTA,,Barrio Latino,Calle 8 # 0-46,5713718,academiatempux1@gmail.com,www.academiatempux.edu.co,PRIVADA,Mayerly CarolinaPalomino Sanchez,NO,,,,,,,,2020,11
3783,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,6337,"FUNDACIÓN PARA EL DESARROLLO DE LAS ARTES Y DE LAS CIENCIAS ""ATENEA""",00523,900501542-5,23,CÓRDOBA,23555,PLANETA RICA,,LOS ANGELES,CRA10N 8a-35,3114271791,ARTESYCIENCIASATENEA@GMAIL.COM,,PRIVADA,EDILMA DEL CARMENZUMAQUE GOMEZ,NO,,,,,,,,2020,11
3784,3802,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA,718,ESCUELA DE ESTETICA INTEGRAL EDES,001607,31893648-6,54,NORTE DE SANTANDER,54001,CÚCUTA,,Caobos,AV 2E 16A - 09,5728880,infoedescucuta@gmail.com,www.edescucuta.com,PRIVADA,Gloria EsperanzaGalindo Arias,NO,,,,,,,,2020,11
3785,3794,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA,8005,UNIDAD EDUCATIVA PARA EL DESARROLLO SOCIAL UNDESO,456,32880171-2,47,MAGDALENA,47258,EL PIÑON,,CENTRO,CALLE 13 No. 3-126,3135732251,elprofeomi@hotmail.com,,PRIVADA,SIXTA DELFINAMENDOZA PALMA,NO,,,,,,,,2020,11
3786,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,8977,CENTRO DE IDIOMAS UNIVERSAL,02-034,900500536-6,11,BOGOTÁ D.C.,11001,BOGOTÁ,CHAPINERO,CHAPINERO,CALLE 55· 10-64,2210119,gerencia@universal.edu.co,www.universal.edu.co,PRIVADA,LEIDY KATHERINE PERALTA YARA,NO,,,,,,,,2020,11
3787,3790,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL HUILA,9213,EAGLE INSTITUTE,1487,900293980-4,41,HUILA,41668,SAN AGUSTÍN,,,Calle 15 # 2-35 piso 2,3158031237,info@institutoeagle.com,,PRIVADA,Cesar AugustoGarcia Aguilar,NO,,,,,,,,2020,11
3788,3779,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CESAR,7677,"LA ESCUELA PARA EL DESARROLLO DE COLOMBIA ""ESEDCO""",001388,22641646-8,20,CESAR,20013,AGUSTÍN CODAZZI,,,Calle 14 # 11-125 Barrio Centro,3144454178,esedco@hotmail.com,,PRIVADA,LILIBETH ROCIOMENDEZ PEDRAZA,NO,,,,,,,,2020,11
3789,4436,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PITALITO,7158,AMERICAN LAND SAS,792,900513181-1,41,HUILA,41551,PITALITO,,CENTRO,CALLE 5 N° 1 B - 49,8367170,a.l-s.a.s@hotmail.com,www.americanlandsas.com,PRIVADA,MARIA MERCEDESCARDONA CASTAÑO,NO,,,,,,,,2020,11
3790,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,6345,"INSTITUTO DE ENSEÑANZA Y CAPACITACIÓN DE LA COSTA ""IDECO""",699,812007116-3,23,CÓRDOBA,23570,PUEBLO NUEVO,,,INST.TECNICO JOSE CELESTINO MUTIS,3205666588,instituto.ideco@hotmail.com,,PRIVADA,NANCY JUDITHMESTRA ESPAÑA,NO,,,,,,,,2020,11
3791,3760,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO,8782,INSTITUTO TÉCNICO EDUCATIVO AMERICANO,201700005131,901058463-5,5,ANTIOQUIA,5088,BELLO,,San José Obrero,CARRERA 50 #37-13 Edificio ISMA piso 5 Oficina 503,3220795,rectoria@itea.edu.co,www.itea.edu.co,PRIVADA,HERNAN DARIOVELASQUEZ ALVAREZ,NO,,,,,,,,2020,11
